,o,h,l,c,stateFeature_0,stateFeature_1,stateFeature_2,stateFeature_3,stateFeature_4,stateFeature_5,reward,simNum,barNum,nTrades,tradeOpen,accountValue,allPL,stopConditions,positionStatus,entryPrice,exitPrice,action
60,1.0070374253379828,1.0081747575213396,1.0052883817362475,1.0059358699857035,-0.003228333510548964,-0.0022370419333079816,1.408782411504994e-05,0.002308927840720676,0.5,0.00033395685023982635,0.2,1.0,60.0,9.0,True,9993.320499751142,-6.6795002488579485,0.0,0.5,,,1.0
61,1.005502456248964,1.005502456248964,1.0038110819250579,1.0041325817731726,-0.004304514149306327,-0.003228333510548964,-0.0024759539007235265,1.408782411504994e-05,0.0,0.0,0.20033395685023983,1.0,61.0,9.0,False,9993.320499751142,-6.6795002488579485,0.0,0.0,,1.0059358699857035,1.0
62,1.0035252125369791,1.0035252125369791,1.0008054224377447,1.0021905058748521,-0.004650972439592449,-0.004304514149306327,-0.004687913591316484,-0.0024759539007235265,1.0,-0.0002043440814663413,-0.2,1.0,62.0,10.0,True,9991.278423852822,-8.721576147177984,0.0,1.0,1.0041325817731726,,0.0
63,0.9998801142411732,1.001160214775468,0.9997083948072254,0.9999686874611112,-0.004861693193536021,-0.004650972439592449,-0.00670417053056982,-0.004687913591316484,1.0,-0.00042667442840120095,-0.2,1.0,63.0,10.0,True,9989.05660543908,-10.943394560919842,0.0,1.0,,,0.0
64,0.9978347634687467,0.9986536774075885,0.9961442680247232,0.9961442680247232,-0.006481475022630523,-0.004861693193536021,-0.009859452186812945,-0.00670417053056982,1.0,-0.0008093719948890607,-0.2,1.0,64.0,10.0,True,9985.232186002693,-14.767813997306803,0.0,1.0,,,1.0
65,0.9945306018496429,0.9971712191852382,0.9923058933867623,0.9923058933867623,-0.007807074364291511,-0.006481475022630523,-0.012560384037700212,-0.009859452186812945,1.0,-0.0011934660142949697,-0.2,1.0,65.0,10.0,True,9981.393811364731,-18.606188635269064,0.0,1.0,,,2.0
66,0.9940034422877894,0.9940034422877894,0.990490010317761,0.9920124125726679,-0.00577997894287996,-0.007807074364291511,-0.011465884933232973,-0.012560384037700212,0.0,0.0,-0.20119346601429497,1.0,66.0,10.0,False,9981.393811364731,-18.606188635269064,0.0,0.0,,0.9923058933867623,2.0
67,0.9922823616118965,0.9929500014801569,0.9885629640850226,0.9907535617189921,-0.004808993120858918,-0.00577997894287996,-0.011246263662173628,-0.011465884933232973,0.5,0.0001161011052741324,0.2,1.0,67.0,11.0,True,9982.552662218406,-17.447337781593887,0.0,0.5,0.9920124125726679,,0.0
68,0.9905279304667258,0.9905279304667258,0.9898316538954343,0.9900418349573288,-0.0034959413962684094,-0.004808993120858918,-0.010147792376692832,-0.011246263662173628,0.5,0.0001874064535164736,0.2,1.0,68.0,11.0,True,9983.26438898007,-16.73561101993073,0.0,0.5,,,0.0
69,0.9900749941188594,0.9900749941188594,0.9892003027102847,0.9894059826093821,-0.002371342935593601,-0.0034959413962684094,-0.008897870490430115,-0.010147792376692832,0.5,0.00025111021673466697,0.2,1.0,69.0,11.0,True,9983.900241328016,-16.09975867198409,0.0,0.5,,,0.0
70,0.9912416897447176,0.9920617276726473,0.9905732174105323,0.9905937543045721,-0.0002584856203783348,-0.002371342935593601,-0.006145237181580665,-0.008897870490430115,0.5,0.0001321116362120115,0.2,1.0,70.0,11.0,True,9982.712469632826,-17.28753036717353,0.0,0.5,,,2.0
71,0.9903616502020017,0.9915203716676192,0.9903616502020017,0.9915203716676192,0.0007990520291926151,-0.0002584856203783348,-0.0038967720271215756,-0.006145237181580665,0.5,3.9277170348930136e-05,0.2,1.0,71.0,11.0,True,9981.785852269779,-18.214147730221157,0.0,0.5,,,1.0
72,0.9914260776710644,0.9927981014372478,0.9912801890522286,0.9916998770059414,0.001030646628635834,0.0007990520291926151,-0.002530933940485869,-0.0038967720271215756,0.0,0.0,0.20003927717034894,1.0,72.0,11.0,False,9981.785852269779,-18.214147730221157,0.0,0.0,,0.9915203716676192,1.0
73,0.9924920398416808,0.9938559998830319,0.9924920398416808,0.9934093219078572,0.0022974648324074476,0.001030646628635834,7.211595020628625e-05,-0.002530933940485869,1.0,0.0001612381717796369,0.2,1.0,73.0,12.0,True,9983.395297171695,-16.604702828304653,0.0,1.0,0.9916998770059414,,1.0
74,0.9937414230488323,0.9972283636190399,0.9937414230488323,0.9964760191497856,0.0042917980422596536,0.0022974648324074476,0.003615020419223458,7.211595020628625e-05,1.0,0.00046846748798771553,0.2,1.0,74.0,12.0,True,9986.461994413623,-13.53800558637704,0.0,1.0,,,1.0
75,0.9965611922622178,1.0000576354462205,0.9960594674210089,1.0000576354462205,0.00609813886588817,0.0042917980422596536,0.007189224383565951,0.003615020419223458,1.0,0.0008272826689025125,0.2,1.0,75.0,12.0,True,9990.043610710058,-9.956389289942308,0.0,1.0,,,0.0
76,1.0014705018596632,1.002086834189143,0.9999323262818968,1.0009702885354657,0.005281369583317708,0.00609813886588817,0.007699709096915863,0.007189224383565951,1.0,0.0009187145131388445,0.2,1.0,76.0,12.0,True,9990.956263799302,-9.043736200697822,0.0,1.0,,,1.0
77,1.0023516524163898,1.0043134053167595,1.0023516524163898,1.0043134053167595,0.006492314089754814,0.005281369583317708,0.010042199884043312,0.007699709096915863,1.0,0.0012536362226176793,0.2,1.0,77.0,12.0,True,9994.299380580596,-5.700619419403665,0.0,1.0,,,1.0
78,1.0027930526155773,1.0082267820662165,1.0027930526155773,1.0082267820662165,0.007651206662499188,0.006492314089754814,0.012604379175704561,0.010042199884043312,1.0,0.0016456879864377924,0.2,1.0,78.0,12.0,True,9998.212757330053,-1.7872426699468633,0.0,1.0,,,2.0
79,1.0079301799323486,1.0080735781202956,1.0049755497444834,1.0073101234004638,0.004417747747978762,0.007651206662499188,0.010308007036495925,0.012604379175704561,0.0,0.0,0.2016456879864378,1.0,79.0,12.0,False,9998.212757330053,-1.7872426699468633,0.0,0.0,,1.0082267820662165,1.0
80,1.0091889861883174,1.0102443826260337,1.0090978605527414,1.009098451575778,0.004102337185627691,0.004417747747978762,0.010508283826939357,0.010308007036495925,1.0,0.00016886299744685697,0.2,1.0,80.0,13.0,True,9999.901085505368,-0.09891449463248136,0.0,1.0,1.0073101234004638,,1.0
81,1.0094992463154422,1.010122277509689,1.0090320639252153,1.010122277509689,0.0034487227756272443,0.004102337185627691,0.00980575185249144,0.010508283826939357,1.0,0.0002712638923628442,0.2,1.0,81.0,13.0,True,10000.924911439279,0.9249114392787305,0.0,1.0,,,2.0
82,1.009674178094551,1.0106670252828576,1.0090099326381092,1.0095957568364158,0.0014846240521955156,0.0034487227756272443,0.007695730968231285,0.00980575185249144,0.0,0.0,0.20027126389236286,1.0,82.0,13.0,False,10000.924911439279,0.9249114392787305,0.0,0.0,,1.010122277509689,1.0
83,1.009320679617193,1.0107591808975356,1.009320679617193,1.0095547865880097,0.0005700902585812351,0.0014846240521955156,0.0061518928097925585,0.007695730968231285,1.0,-1.4095721111240187e-05,-0.2,1.0,83.0,14.0,True,10000.783941190874,0.7839411908735201,0.0,1.0,1.0095957568364158,,2.0
84,1.0094906974761007,1.011428252890611,1.0071839238847162,1.008746051370919,-0.00032518984262663864,0.0005700902585812351,0.003922643062287179,0.0061518928097925585,0.0,0.0,-0.20001409572111126,1.0,84.0,14.0,False,10000.783941190874,0.7839411908735201,0.0,0.0,,1.0095547865880097,2.0
85,1.0090938719192288,1.009612714193134,1.005243527660555,1.005243527660555,-0.0034832809296727607,-0.00032518984262663864,-0.0005660644608018739,0.003922643062287179,0.5,0.00034022569934241724,0.2,1.0,85.0,15.0,True,10004.186464901237,4.186464901236832,0.0,0.5,1.008746051370919,,1.0
86,1.0051527083505714,1.0063535741396914,1.0031769503165193,1.005044885161223,-0.0030063290265787135,-0.0034832809296727607,-0.0014787791277535156,-0.0005660644608018739,0.0,0.0,0.20034022569934243,1.0,86.0,15.0,False,10004.186464901237,4.186464901236832,0.0,0.0,,1.005243527660555,0.0
87,1.0043077210523867,1.0043077210523867,1.0015277713833548,1.0015277713833548,-0.005091025116724657,-0.0030063290265787135,-0.005118404233716234,-0.0014787791277535156,0.0,0.0,-0.0,1.0,87.0,15.0,False,10004.186464901237,4.186464901236832,1.0,0.0,,,
