,o,h,l,c,stateFeature_0,stateFeature_1,reward,totalReward,simNum,eventFlag,stopFlag,barNum,nTrades,tradeOpen,accountValue,accountBalance,unrealizedPL,allPL,positionStatus,positionSize,entryPrice,exitPrice,action,predValueAction_0,predValueAction_1,predValueAction_2,predValueAction_3,predValueAction_4
67,0.991602303545038,0.9924739789855129,0.9894603770040129,0.9894603770040129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
68,0.990550258779716,0.9925526261262739,0.9891094147170841,0.9925526261262739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
69,0.9880753145447823,0.990881438861016,0.9880753145447823,0.9881234983729213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
70,0.9904437639237273,0.9916433048261288,0.9885361031941137,0.990587240006725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
71,0.9892661846909688,0.9928729299548033,0.9892661846909688,0.9928729299548033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
72,0.991778722148751,0.9929269531241746,0.9909276850781586,0.9909276850781586,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
73,0.9938122341872966,0.9963154430443336,0.9932544147575256,0.9949526077399585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
74,0.9960135135912482,0.9978640947958504,0.9959213118634632,0.9978640947958504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
75,0.999076431176621,1.0017751214086668,0.9974211033168857,1.0017751214086668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
76,1.0005431662094173,1.0024936223726986,0.998893010205463,1.0019791293077212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
77,1.0037130337984426,1.0061138570254657,1.0028374472358188,1.003473946565572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
78,1.0057286091591753,1.006112091740216,1.0051128540535086,1.0056926394999433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
79,1.006552071275148,1.0092548769389758,1.006552071275148,1.0092548769389758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
80,1.007741439273911,1.010164438116079,1.0072747075594586,1.0086688267951642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
81,1.0102592257235592,1.0102592257235592,1.0077948588555474,1.009139727350428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
82,1.0100678174567725,1.0103266129607116,1.009384354551458,1.00979485688819,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
83,1.010412591628364,1.011527638695941,1.0092606949632525,1.011527638695941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
84,1.010122746314272,1.010122746314272,1.007465514832253,1.007465514832253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
85,1.0073571431649515,1.0076442251980848,1.0056870959049298,1.0056870959049298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
86,1.0058156820335655,1.0066941760474264,1.004068714677748,1.004068714677748,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
87,1.0047018757377932,1.004915635843401,1.001602854159767,1.001602854159767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0002290143663346,1.0019824585468489,0.9991518041410365,0.9991518041410365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
89,0.9987853381215169,0.9987920034288733,0.9966605123880359,0.9966605123880359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,0.0,,500.0,500.0,0.0,0.0,0.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0
